gene_id	conf	product
SO_4374	0.13	phenylalanine/tyrosine ammonia-lyase
SO_3960	0.13	lptB - ABC-type lipopolysaccharide export system ATPase component LptB
SO_2587	0.13	hemB - delta-aminolevulinic acid dehydratase HemB
SO_0482	0.13	sirG - cytochrome c maturation system haem lyase subunit SirG
SO_0314	0.13	speF - ornithine decarboxylase SpeF
SO_4734	0.13	rrfI - bifunctional diguanylate cyclase/phosphodiesterase with PAS sensory domain
SO_0344	0.13	prpC - 2-methylcitrate synthase PrpC
SO_0463	0.13	neutral zinc metallopeptidase family protein
SO_0272	0.13	pncC - nicotinamide deamidase PncC
SO_2269	0.13	fdx - ferredoxin 2Fe-2S type ISC system Fdx
SO_2921	0.13	folX - D-erythro-78-dihydroneopterin triphosphate epimerase FolX
SO_4068	0.13	uncharacterized protein
SO_1104	0.13	nqrB - Na-translocating NADH-quinone reductase subunit B NqrB
SO_0770	0.13	mdh - NAD dependent malate dehydrogenase Mdh
SO_1236	0.13	purine transporter AzgA family
SO_1354	0.13	putative transporter HlyC/CorC (HCC) family
SO_1502	0.13	GTPase involved in metallocenter biosynthesis of metalloproteins COG0523 family
SO_1967	0.13	predicted membrane protein
SO_3426	0.13	csrA - carbon storage regulator CsrA
SO_3996	0.13	predicted inner membrane protein
SO_4136	0.13	speC - ornithine decarboxylase SpeC
SO_4599	0.13	ribonuclease T2
SO_0948	0.13	yfiC - tRNA (adenine-N(6)-)-methyltransferase YfiC
SO_0823	0.13	membrane-associated zinc metalloprotease M50B family
SO_4542	0.13	transcriptional regulator LysR family
SO_0061	0.13	nlpC - family C40 peptidase lipoprotein NlpC
SO_0902	0.13	nqrA - Na-translocating NADH-quinone reductase subunit A NqrA
SO_1683	0.13	ivdG - 3-hydroxyacyl-CoA dehydrogenase IvdG
SO_0424	0.13	aceE - pyruvate dehydrogenase E1 component AceE
SO_0906	0.13	nqrE - Na-translocating NADH-quinone reductase subunit E NqrE
SO_1866	0.13	yceH - ABC-type export system permease component
SO_2129	0.13	tnpA - ISSod22 transposase TnpA_ISSod22
SO_2838	0.13	ATP-dependent RNA helicase DEAD box family
SO_4445	0.13	modC - two component signal transduction system hybrid histidine kinase/response regulator
SO_2356	0.13	fnr - oxygen-responsive transcriptional regulator of anaerobiosis response Fnr
SO_3166	0.13	rffG - toxin-antitoxin system toxin HepN family
SO_2984	0.13	P - Lambda phage replication protein P
SO_2853	0.13	3-oxoacyl-(acyl-carrier-protein) synthase III
SO_3984	0.13	dapA - metal ion transporter MIT family
SO_2437	0.13	Zn-dependent oligopeptidase
SO_2580	0.13	rnd - ribonuclease D Rnd
SO_2264	0.13	iscS - cysteine desulfurase IscS
SO_1090	0.13	cytoplasmic ApbE family protein
SO_0641	0.13	ner - Mu phage bifunctional transcriptional repressor / serine protease Cro/CI family
SO_1408	0.13	helicase
SO_1473	0.13	smpB - SsrA-binding protein SmpB
SO_2738	0.13	bioC - SAM-dependent methylase involved in biotin synthesis protein BioC
SO_2948	0.13	K - Lambda phage tail assembly protein K
SO_3393	0.13	transcriptional repressor of putative xenobiotic reductase TetR family
SO_3969	0.13	yiaD - putative outer membrane lipoprotein YiaD
SO_4219	0.13	murG - undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase MurG
SO_4265	0.13	hsdM - type I restriction-modification system N6-adenine DNA methyltransferase HsdM
SO_4655	0.13	cysA - ABC-type sulfate/thiosulfate uptakesystem ATPase component CysA
SO_4741	0.13	glmS - glutamine:fructose-6-phosphate transaminase (isomerizing) GlmS
SO_2638	0.13	ldh - leucine dehydrogenase Ldh
SO_1098	0.13	bolA - 2OG-Fe(II) oxygenase family protein
SO_0640	0.13	putative NAD(P)H quinone oxidoreductase PIG3 family
SO_0811	0.13	rihA - pyrimidine-specific ribonucleoside hydrolase RihA
SO_0877	0.13	acteyltransferase GNAT family
SO_1529	0.13	pomA - stator-force generator of Na+ coupled flagellar motor PomA
SO_1016	0.13	nuoG - NADH-ubiquinone oxidoreductase subunit G NuoG
SO_1483	0.13	aceB - malate synthase A AceB
SO_1234	0.13	torE - transmembrane component of the trimethylamine N-oxide reductase system TorE
SO_3299	0.13	phenylalanine/histidine ammonia-lyase family protein
SO_1690	0.13	ybiT - REG family ATPase YbiT
SO_0883	0.13	gfaA - glutathione-dependent formaldehyde-activating enzyme GfaA
SO_0801	0.13	esterase/lipase/thioesterase domain protein
SO_0904	0.13	nqrC - Na-translocating NADH-quinone reductase subunit C NqrC
SO_1320	0.13	cobD - membrane protein of unknown function DUF2721
SO_1044	0.13	artI - ABC-type arginine uptakesystem substrate-binding component ArtI
SO_4568	0.13	nrfD - nitrite reductase quinol dehydrogenase component NrfD
SO_1657	0.13	inner membrane protein of unknown function DUF218
SO_1667	0.13	phhB - pterin-4-alpha-carbinolamine dehydratase PhhB
SO_3916	0.13	alr - alanine racemase biosynthetic Alr
SO_4201	0.13	ubiB - 2-polyprenylphenol 6-hydroxylase UbiB
SO_4364	0.13	recG - ATP-dependent DNA helicase RecG
SO_1331	0.13	rppH - RNA pyrophosphohydrolase RppH
SO_2806	0.13	phospahte starvation inducible E-like protein
SO_4090	0.13	tldD - ABC-type efflux system secretin component
SO_0931	0.13	e4pd - D-erythrose-4-phosphate dehydrogenase E4pd
SO_2389	0.13	emrD - multidrug efflux protein EmrD
SO_4030	0.13	uvrA - excinuclease ABC A subunit UvrA
SO_0511	0.13	accB - acetyl-CoA carboxylase biotin carboxyl carrier protein AccB
SO_0749	0.13	glsF - phosphoglycerate mutase family protein
SO_2097	0.13	hyaC - 
SO_3093	0.13	batA - VWR domain protein in aerotolerance operon BatA
SO_3436	0.13	truD - tRNA pseudouridine13 synthase TruD
SO_0138	0.13	moeA - molybdenum cofactor biosynthesis protein MoeA
SO_3034	0.13	putB - ferric putrebactin reductase PutB
SO_2388	0.13	ampC - class C beta-lactamase AmpC
SO_3559	0.13	gshA - glutamate--cysteine ligase GshA
SO_3427	0.13	alaS - lysine-sensitive monofunctional aspartokinase LysC family
SO_0163	0.13	hslO - redox regulated chaperone HslO
SO_3684	0.13	calR - transcriptional repressor of aromatic compound utilization CalR
SO_3344	0.13	yciH - predicted inner membrane protein
SO_3069	0.13	fimV - type IV pilus assembly protein FimV
SO_4690	0.13	vmeB - glycosyl transferase family 83
SO_4296	0.13	nupC - Na-dependent nicotinamide ribose transporter NupC
SO_1879	0.13	dapA - dihydrodipicolinate synthase DapA
SO_3064	0.13	purF - amidophosphoribosyltransferase PurF
SO_0121	0.12	ybdG - small conductance mechanosensitive ion channel protein YbdG
SO_0137	0.12	moeB - molybdopterin/tungstopterin synthase sulfurylase MoeB
SO_0262	0.12	ccmB - ABC-type heme export system permease component 1 CcmB
SO_0309	0.12	ygiQ - membrane protein MAPEG superfamily
SO_0882	0.12	gfaA - oxidoreductase GMC family
SO_1065	0.12	fklB - peptidyl-prolyl cis-trans isomerase FklB
SO_1238	0.12	lysophospholipid acyltransferase
SO_1656	0.12	hexA - D-hexose 6-phosphotransferase HexA
SO_1895	0.12	liuC - methylglutaconyl-CoA hydratase LiuC
SO_2002	0.12	unknown - predicted secreted protein
SO_2827	0.12	protein of unknown function DUF2132
SO_3092	0.12	batA - transmembrane protein in aerotolerance operon
SO_4241	0.12	recQ - ATP-dependent DNA helicase RecQ
SO_4331	0.12	ycaQ - predicted membrane protein
SO_4347	0.12	ilvG - acetolactate synthase II large subunit IlvG
SO_4625	0.12	bioH - predicted phosphoribosyltransferase ComF family
SO_0851	0.12	PilD processed protein
SO_4087	0.12	ABC-type efflux system permease component 2
SO_0068	0.12	natB - phage shock protein B family protein
SO_4378	0.12	FAD-binding protein
SO_2363	0.12	ccoO - Cbb3-type cytochrome c oxidase subunit II CcoO
SO_0073	0.12	ABC-type efflux system ATPase component
SO_1109	0.12	apbE - Fe-S assembly/repair lipoprotein ApbE
SO_2345	0.12	gapA - glyceraldehyde-3-phosphate dehydrogenase (NAD+) GapA
SO_3943	0.12	degS - serine protease DegS
SO_1658	0.12	protein of unknown function DUF2982
SO_2499	0.12	s4P - protein of unknown function DUF406
SO_3923	0.12	hydG - Fe hydrogenase maturation rSAM protein HydG
SO_4510	0.12	fdhB - formate dehydrogenase FeS subunit FdhB
SO_1112	0.12	brf1 - bacterioferritin subunit 1 Bfr1
SO_2796	0.12	protein of unknown function DUF748
SO_3339	0.12	mscS - outer membrane porin OmpA family
SO_4676	0.12	kdtA - 3-deoxy-D-manno-octulosonic-acid (KDO) transferase KdtA
SO_4687	0.12	wcvB - UDP-glucose dehydrogenase WcvB
SO_4318	0.12	aggC - type I protein secretion system bifunctional ATPase and permease component AggC
SO_4346	0.12	ilvM - acetolactate synthase II small subunit IlvM
SO_0508	0.12	uncharacterized protein
SO_2143	0.12	aspartate-alanine antiporter
SO_1363	0.12	hcp - hydroxylamine reductase Hcp
SO_3088	0.12	fadJ - anaerobic fatty oxidation complex alpha subunit FadJ
SO_4140	0.12	transcriptional regulator LysR family
SO_4180	0.12	mxdA - diguanylate cyclase-like protein MxdA
SO_0134	0.12	rlmF - 23S rRNA (adenine1618-N6)-methyltransferase RlmF
SO_4669	0.12	polA - DNA polymerase I PolA
SO_4660	0.12	glycoside hydrolase family 23
SO_3914	0.12	cheX - TonB-dependent siderophore receptor
SO_2117	0.12	chemotaxis signal transduction system methyl accepting sensory transducer
SO_4203	0.12	tatB - twin arginine protein translocase system protein TatB
SO_3047	0.12	protein of unknown function DUF1097
SO_0986	0.12	chromate efflux pump
SO_0025	0.12	hemG - oxygen-independent protoporphyrinogen oxidase HemG
SO_4408	0.12	bipA - GTP-binding protein BipA
SO_0399	0.12	frdB - quinol:fumarate reductase FeS subunit FrdB
SO_0422	0.12	ampE - AmpD signaling modulator AmpE
SO_0169	0.12	gspG - T2aSS secretion system pseudopilus protein GspG
SO_2020	0.12	gsk - inosine-guanosine kinase Gsk
SO_0101	0.12	fdnG - nitrate-inducible formate dehydrogenase molybdopterin-binding subunit FdnG
SO_0528	0.12	trpI - radical SAM protein
SO_1597	0.12	pfaD - omega-3 polyunsaturated fatty acid synthase subunit PfaD
SO_3471	0.12	glyA - serine hydroxymethyltransferase GlyA
SO_3827	0.12	kdsA - 2-dehydro-3-deoxyphosphooctonate aldolase KdsA
SO_0398	0.12	frdA - quinol:fumarate reductase FAD-binding subunit FrdA
SO_0462	0.12	predicted inner membrane protein
SO_0633	0.12	mrcB - penicillin-binding protein 1B MrcB
SO_0809	0.12	azu - periplasmic azurin Azu
SO_0810	0.12	rbsK - ribokinase RbsK
SO_0932	0.12	pgk - phosphoglycerate kinase Pgk
SO_1381	0.12	alkyl hydroperoxide reductase/ thiol specific antioxidant family protein
SO_1708	0.12	unknown - acetyl-CoA hydrolase/transferase
SO_2150	0.12	integral membrane transglutaminase family protein with DUF3488 domain
SO_2804	0.12	nnrS - membrane protein of unknown function DUF2062
SO_3318	0.12	transcriptional regulator LysR family
SO_3456	0.12	rumA - 23S rRNA (uracil1939-C5)-methyltransferase RumA
SO_3538	0.12	hlyU - transcriptional activator HlyU
SO_3653	0.12	ispB - octaprenyl-diphosphate synthase IspB
SO_3778	0.12	cyaB - cytoplasmic adenylate cyclase CyaB
SO_3899	0.12	parE - DNA topoisomerase IV B subunit ParE
SO_4454	0.12	energy taxis-modulating methyl-accepting chemotaxis protein with Cache_1 sensory domain
SO_4455	0.12	yiiM - COG3296 family membrane protein
SO_1096	0.12	rlmG - integral membrane protein of unknown function DUF2339
SO_0500	0.12	chemotaxis signal transduction system methyl accepting sensory transducer with 4HB_MCP sensory domain
SO_0429	0.12	pepO - cell surface zinc endopeptidase PepO
SO_0171	0.12	gspI - T2aSS secretion system pseudopilus protein GspI
SO_0075	0.12	icfE - long-chain-fatty-acid--CoA ligase IcfE
SO_4016	0.12	mltD - serine/threonine protein kinase
SO_1322	0.12	mtnN - 5-methylthioadenosine nucleosidase/S-adenosylhomocysteine nucleosidase MtnN
SO_3037	0.12	xth - exodeoxyribonuclease III Xth
SO_3374	0.12	membrane protein of unknown function DUF3634
SO_3347	0.12	yqgF - Holliday junction resolvase YqgF
SO_0619	0.12	astD - succinylglutamic semialdehyde dehydrogenase AstD
SO_0944	0.12	radical SAM protein TatD family-associated
SO_3404	0.12	methyl accepting sensory transducer with PAS sensory domain
SO_4524	0.12	transcriptional regulator LysR family
SO_0095	0.12	hutI - imidazolonepropionase HutI
SO_4174	0.12	dTDP-4-dehydrorhamnose reductase family
SO_3096	0.12	RNA polymerase sigma factor ECF family 28
SO_2472	0.12	D-alanyl-D-alanine carboxypeptidase VanY family
SO_4255	0.12	pyrE - orotate phosphoribosyltransferase PyrE
SO_1015	0.12	nuoH - NADH-ubiquinone oxidoreductase subunit H NuoH
SO_0488	0.12	nosY - ABC-type copper transport system permease component NosY
SO_2136	0.12	adhE - aldehyde-alcohol dehydrogenase AdhE
SO_3104	0.12	inner membrane protein of unknown function DUF2892
SO_3460	0.12	lldR - transcriptional regulator of L-lactate utilization LldR
SO_1195	0.12	yhbY - putative RNA-binding protein YhbY
SO_4337	0.12	transcriptional regulator AsnC family
SO_0887	0.12	aguA - agmatine deiminase AguA
SO_2515	0.12	uncharacterized protein
SO_1193	0.12	secD - preprotein translocase subunit SecD
SO_3741	0.12	pntB - NAD(P) transhydrogenase beta subunit PntB
SO_0394	0.12	dusB - tRNA-dihydrouridine synthase DusB
SO_2189	0.12	yegD - hsp70 family protein YegD
SO_0325	0.12	ychN - protein YchN
SO_0530	0.12	arsR - amino acid efflux protein RhtB family
SO_1268	0.12	puuA - gamma-glutamyl-putrescine synthase PuuA
SO_1686	0.12	cueR - serine peptidase S9 family
SO_1692	0.12	10 TMS drug/metabolite efflux pump (DME) family
SO_0542	0.12	protein of unknown function DUF1704
SO_1223	0.12	serB - phosphoserine phosphatase SerB
SO_1559	0.12	phoR - phosphate-responsive two component signal transduction system histidine kinase with PAS and DUF3329 domains PhoR
SO_3749	0.12	argE - N-acetyl-L-ornithine deacetylase ArgE
SO_2652	0.12	C - Mu phage transcriptional regulator Cro/CI family C
SO_1369	0.12	lptF - ABC-type lipopolysaccharide export system permease component 1 LptF
SO_1139	0.12	fklB - peptidyl-prolyl cis-trans isomerase FklB
SO_1577	0.12	gst - glutathione S-transferase Gst
SO_1417	0.12	two component signal transduction system histidine kinase
SO_3760	0.12	glnE - 
SO_3799	0.12	asnC - asparagine-responsive transcriptional regulator AsnC
SO_0395	0.12	prmA - ribosomal protein L11 methyltransferase PrmA
SO_3218	0.12	fliP - flagellar export protein FliP
SO_4489	0.12	acteyltransferase GNAT family
SO_4516	0.12	TonB-dependent siderophore receptor
SO_1191	0.12	greA - transcription elongation factor GreA
SO_3529	0.12	ispH - 1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase IspH
SO_2446	0.12	yqfA - uncharacterized protein
SO_1010	0.12	nuoM - NADH-ubiquinone oxidoreductase subunit M NuoM
SO_1102	0.12	TonB-dependent receptor
SO_1469	0.12	transcriptional regulator Cro/CI family
SO_3099	0.12	outer membrane long-chain fatty acid receptor FadL family
SO_4298	0.12	pnuR - transcriptional activator of nicotinamideribose utilization PnuR
SO_4371	0.12	AMP-dependent synthetase and ligase family protein
SO_2215	0.11	ribosomal RNA small subunit methyltransferase RsmB family
SO_3328	0.11	acteyltransferase GNAT family
SO_0183	0.11	acteyltransferase GNAT family
SO_1017	0.11	nuoF - NADH-ubiquinone oxidoreductase subunit F NuoF
SO_1915	0.11	extracellular serine protease subtilase family
SO_2933	0.11	sohB - inner membrane anchored endopeptidase SohB
SO_1578	0.11	transcriptional repressor of glutathione detoxification
SO_2339	0.11	bkdA1 - 3-methyl-2-oxobutanoate dehydrogenase complex E1 component alpha subunit BkdA1
SO_3489	0.11	diguanylate cyclase
SO_4382	0.11	fabG - 3-oxoacyl-(acyl-carrier-protein) reductase FabG
SO_3245	0.11	flgF - flagellar component of cell-proximal portion of basal-body rod FlgF
SO_3981	0.11	narQ - nitrate/nitrite-responsive two component signal transduction system histidine kinase NarQ
SO_0367	0.11	res - Fic family protein
SO_0518	0.11	heavy metal efflux pump secretin component CzcC family
SO_1769	0.11	garK - glutamate decarboxylase
SO_2223	0.11	subfamily S9C unassigned peptidase
SO_3652	0.11	rplU - 50S ribosomal protein L21 RplU
SO_3747	0.11	khaP - K+:H+ antiporter KhaP
SO_4172	0.11	prrA - oxygen-responsive two component signal transduction system controlling redox affected systems response regulator PrrA
SO_0715	0.11	sorA - sulfite dehydrogenase molybdopterin-binding subunit SorA
SO_1580	0.11	TonB-dependent haem/haemoglobin receptor
SO_0189	0.11	nudE - bifunctional autotransporter / adhesin cadherin family
SO_2451	0.11	SAM-dependent methyltransferase
SO_3855	0.11	sfcA - NAD-dependent malate dehydrogenase (oxaloacetate-decarboxylating) SfcA
SO_2436	0.11	cmoB - tRNA (5-methoxyuridine) 34 synthase CmoD
SO_2675	0.11	gp26 - Mu phage protein of unknown function DUF2730
SO_1699	0.11	transmembrane transcriptional regulator
SO_0916	0.11	yjjX - bifunctional MarR family transcriptional regulator/acteyltransferase GNAT family
SO_4128	0.11	putative negative regulator of univalent cation permeability
SO_4350	0.11	ilvY - acetohydroxybutyrate/acetolactate-responsive transcriptional regulator of isoleucine-valine biosynthesis IlvY
SO_1928	0.11	sdhA - succinate dehydrogenase flavoprotein subunit SdhA
SO_1676	0.11	metA - homoserine O-succinyltransferase MetA
SO_2105	0.11	qseC - AI-3-responsive two component signal transduction system histidine kinase QseC
SO_1052	0.11	pitB - metal ion-phosphate:proton symporter PitB
SO_0848	0.11	napA - periplasmic nitrate reductase molybdopterin-binding subunit NapA
SO_4463	0.11	2OG-Fe(II) oxygenase family protein
SO_1825	0.11	ttpC - TonB2 energy transduction system inner membrane component TtpC
SO_3595	0.11	rstB - two component signal transduction system histidine kinase RstB
SO_1232	0.11	torA - trimethylamine-N-oxide reductase TorA
SO_1894	0.11	liuD - methylcrotonyl-CoA carboxylase biotin-binding subunit LiuD
SO_2342	0.11	nadA - quinolinate synthetase NadA
SO_2708	0.11	ydjA - nitroreductase YdjA
SO_3675	0.11	hmuD - ABC-type hemin uptake system ATPase component HmuD
SO_2629	0.11	icd - isocitrate dehydrogenase NADP-dependent Icd
SO_4558	0.11	uncharacterized protein
SO_0935	0.11	nhaD - sodium:proton antiporter NhaD
SO_1037	0.11	cobU - bifunctional cobinamide kinase/cobinamide phosphate guanylyltransferase CobU
SO_1114	0.11	dinB - DNA polymerase IV DinB
SO_1225	0.11	radA - c-di-GMP-binding protein
SO_1415	0.11	transcriptional repressor of flavocytochrome c TetR family
SO_1471	0.11	intA - CP4-57-like prophage integrase IntA
SO_2474	0.11	can - beta-class carbonic anhydrase Can
SO_2567	0.11	Rra-like regulator of RNAse E
SO_3588	0.11	yaaH - membrane protein associated with acetate transport YaaH
SO_4256	0.11	rph - ribonuclease PH Rph
SO_4316	0.11	hemY - protoheme synthesis protein HemY
SO_4482	0.11	inner membrane protein of unknown function DUF2809
SO_4624	0.11	transcriptional regulator LuxR family
SO_4426	0.11	tRNA pseudouridylate synthase
SO_1821	0.11	outer membrane porin
SO_1427	0.11	dmsE - periplasmic decaheme cytochrome c DmsE
SO_3128	0.11	gltX - ABC-type metal export system bifunctional ATPase and permease component
